player_name,team,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,porpag,adjoe,pfr,year,pid,type,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts
Chevez Goodwin,USC,33,36.7,102.2,21.0,53.8,54.24,10.5,15.8,6.3,19.4,31,58,0.534,77,142,0.542,0,1,0.0,2.3,1.2,40.6,Sr,09-Jun,1.23928,109.573,5.6,2022,46358,all,95.4158,88.8356,1.9579799999999998,93.9338,2.12177,0.385945,1.73583,1.76893,14.9091,-0.321419,2.09035,1.3030000000000002,2.1818,3.4848,0.4848,0.303,0.3333,5.6061
Mike Henn,Denver,18,63.3,96.8,15.0,53.5,56.37,2.5,13.5,10.7,20.8,19,25,0.76,17,39,0.436,24,60,0.4,0.7,0.8,25.3,Sr,08-Jun,0.675229,92.9398,4.1,2022,46366,all,118.898,114.575,1.1143,70.8996,-2.5575799999999997,-0.116128,-2.4414599999999997,-3.53036,25.2857,-1.20679,-2.32357,0.7143,2.7619,3.4762,1.1429,0.4286,0.1429,7.8095
Ty Graves,North Carolina Central,13,24.6,67.4,12.9,29.3,31.72,1.8,4.6,6.0,17.3,2,2,1.0,1,9,0.111,5,20,0.25,0.0,1.4,6.9,Sr,10-May,-0.88405,59.3345,4.3,2022,46500,all,110.22200000000001,118.249,0.307163,17.4586,-8.81138,-4.90669,-3.90469,-10.6852,10.5714,-6.932510000000001,-3.7526699999999997,0.2143,0.4286,0.6429,0.2857,0.2143,0.1429,1.8571
Jeremy Sheppard,Rhode Island,24,71.6,107.6,19.1,56.1,58.26,2.0,9.0,19.2,20.4,33,43,0.767,64,119,0.5379999999999999,37,94,0.39399999999999996,0.2,2.3,20.2,Sr,01-Jun,2.57032,110.116,1.8,2022,46503,all,102.244,99.4892,2.8708400000000003,124.17299999999999,2.57937,2.72378,-0.14441199999999998,3.42228,30.4167,2.57377,0.848512,0.5417,2.5417,3.0833,2.8333,1.2083,0.0417,11.3333
Shawn Williams,Arkansas Pine Bluff,7,9.2,88.8,16.0,36.2,39.84,2.4,7.2,3.6,7.6,4,5,0.8,3,12,0.25,5,17,0.294,0.0,0.0,17.2,Sr,01-Jun,0.033043800000000005,86.0047,3.1,2022,46507,all,107.589,107.57700000000001,0.868188,11.6007,-8.92523,-3.94231,-4.98292,-5.77595,12.7143,-2.06352,-3.7124300000000003,0.2857,0.8571,1.1429,0.2857,0.0,0.0,3.5714
Ty Groce,Butler,15,83.7,115.5,21.8,56.7,59.31,5.6,18.7,13.9,12.0,37,50,0.74,73,125,0.584,16,46,0.348,2.8,2.3,29.2,Sr,08-Jun,3.6716300000000004,116.87200000000001,3.4,2022,46558,all,112.118,109.45100000000001,2.06765,97.3135,4.08734,3.48204,0.6053,3.3469300000000004,33.0,3.7319999999999998,-0.385067,1.7778,5.1111,6.8889,2.0,1.3333,0.8889,15.1667
Chris Lester,New Hampshire,18,33.1,88.3,15.2,31.4,38.17,7.4,9.1,6.4,11.3,16,25,0.64,7,21,0.33299999999999996,6,30,0.2,0.0,1.2,49.0,Sr,06-Jun,-0.2003,80.8964,3.8,2022,46564,all,103.23100000000001,109.115,0.8335020000000001,37.1075,-5.0564800000000005,-2.2839099999999997,-2.77257,-4.4074599999999995,14.3158,-2.9776700000000003,-1.4297799999999998,1.0526,1.2105,2.2632,0.5789,0.3158,0.0526,3.0
Dimencio Vaughn,Rider,16,9.8,64.6,22.9,39.3,39.5,6.3,19.5,6.8,35.1,5,13,0.385,8,16,0.5,2,12,0.16699999999999998,1.1,3.2,46.4,Sr,05-Jun,-0.402233,68.3951,6.9,2022,46569,all,90.425,88.2236,0.931161,24.3944,-4.915080000000001,-6.76797,1.8528799999999999,-7.21563,6.875,-8.71279,1.49716,0.375,1.125,1.5,0.25,0.375,0.0625,1.6875
Ahsante Shivers,Southern,10,36.9,89.6,19.8,43.2,46.37,2.1,12.4,9.4,16.7,18,27,0.667,20,48,0.41700000000000004,14,47,0.298,1.1,2.9,28.4,Sr,04-Jun,0.056271400000000006,85.8299,3.4,2022,46573,all,95.87799999999999,100.63600000000001,2.7433099999999997,54.6023,-1.7034799999999999,-2.13845,0.434965,-2.1057900000000003,28.6,-2.36196,0.256171,0.5,3.1,3.6,1.3,1.5,0.3,10.0
Shandon Goldman,Tennessee Tech,27,58.3,96.8,18.7,54.1,53.28,5.9,16.8,13.9,21.3,16,37,0.43200000000000005,36,60,0.6,38,112,0.33899999999999997,1.9,1.4,21.5,Sr,10-Jun,0.698047,93.876,3.5,2022,46582,all,108.751,109.699,1.42167,114.525,-1.1505299999999998,-0.179142,-0.9713879999999999,-1.7019799999999998,23.4444,-0.46361,-1.23837,1.1852,3.3333,4.5185,1.5926,0.5926,0.4074,7.4815
Andre Jones,Louisiana Monroe,21,58.7,95.7,24.0,48.5,52.11,2.0,18.3,21.9,23.3,44,60,0.733,82,151,0.5429999999999999,9,46,0.196,1.5,2.1,30.5,Sr,04-Jun,0.9613459999999999,95.6023,2.8,2022,46583,all,98.0027,102.46600000000001,2.30329,119.831,-2.25415,-2.5703099999999997,0.316162,-1.56226,26.2727,-1.2321600000000001,-0.330104,0.5,4.5455,5.0455,3.1818,1.0455,0.4091,10.8636
Josh Parrish,San Diego,14,68.5,103.0,19.5,56.1,57.68,4.4,10.6,13.2,17.6,27,43,0.628,57,100,0.57,2,7,0.28600000000000003,1.0,1.7,40.2,Sr,04-Jun,1.9556,105.825,3.8,2022,46596,all,108.022,103.196,2.28741,65.3269,1.4379899999999999,0.777672,0.6603220000000001,0.5719609999999999,27.6429,0.30628299999999997,0.265678,1.1429,2.5,3.6429,1.7143,0.8571,0.2857,10.5
Tyler Stewart,St. Francis PA,11,13.5,81.5,26.3,46.4,50.27,8.4,15.4,7.0,30.8,8,10,0.8,9,25,0.36,7,17,0.41200000000000003,0.9,1.9,23.8,Sr,08-Jun,-0.00411946,85.1457,8.3,2022,46713,all,102.837,103.272,0.897703,23.2414,-8.51857,-6.00999,-2.50857,-7.10255,10.9091,-5.19974,-1.90281,0.8182,1.4545,2.2727,0.3636,0.3636,0.0909,4.2727
Nysier Brooks,Mississippi,27,68.1,104.5,16.1,51.7,54.93,9.9,14.3,5.7,18.2,50,78,0.6409999999999999,75,140,0.536,0,5,0.0,4.0,1.4,53.8,Sr,Jul-00,1.61271,102.315,3.2,2022,46727,all,104.416,98.859,2.68456,133.821,1.85525,0.0885885,1.76666,-0.00103827,27.3704,-0.5889840000000001,0.5879449999999999,2.3704,3.3704,5.7407,0.7778,0.6296,0.963,7.4074
C.J. Keyser,Old Dominion,13,78.9,97.4,27.0,49.2,52.06,2.5,11.0,13.1,15.5,36,52,0.6920000000000001,63,127,0.496,16,50,0.32,1.6,1.4,29.4,Sr,03-Jun,2.1141400000000004,104.571,3.4,2022,46793,all,106.86200000000001,114.64399999999999,1.3804,66.8901,-3.9620900000000003,-0.752264,-3.2098299999999997,-1.33893,31.0714,1.18615,-2.52507,0.6429,3.0,3.6429,1.5,1.0,0.4286,16.5714
Jordan Jones,Marist,21,53.5,102.1,24.7,59.1,60.26,10.6,18.1,9.6,22.3,42,68,0.618,78,132,0.591,0,0,0.0,11.1,1.6,51.5,Sr,08-Jun,1.47435,105.09899999999999,6.5,2022,46794,all,88.5708,93.6228,2.4988900000000003,107.036,3.8659199999999996,-1.88315,5.74907,1.7722,21.6667,-1.28454,3.05674,1.8571,3.5714,5.4286,0.8095,0.5714,1.9048,9.4286
Precious Ayah,Miami OH,22,30.7,104.8,15.7,57.6,58.56,10.9,15.2,3.5,23.5,5,7,0.7140000000000001,34,58,0.586,0,1,0.0,5.6,1.7,11.9,Sr,06-Jun,0.5050979999999999,97.096,6.0,2022,46913,all,101.964,101.029,1.1188200000000001,56.3665,1.24524,-1.34807,2.59331,-0.9842799999999999,12.3913,-2.0721,1.08782,1.1739,1.6957,2.8696,0.2174,0.3478,0.6087,3.2174
Andrew Garcia,Kent St.,25,42.8,106.2,23.9,53.6,58.12,13.4,12.6,5.9,20.5,51,67,0.7609999999999999,81,148,0.547,1,6,0.16699999999999998,1.7,1.8,43.5,Sr,06-Jun,1.90707,117.368,5.8,2022,46918,all,104.522,100.182,1.60782,82.3371,0.745101,1.32454,-0.579437,1.186,17.0385,1.43425,-0.24825100000000003,2.0769,1.8846,3.9615,0.5385,0.5769,0.2692,8.6538
Michael Almonacy,Appalachian St.,25,80.0,107.8,22.1,51.6,54.39,1.5,13.6,20.8,14.6,48,62,0.774,46,90,0.511,67,194,0.345,0.4,2.3,21.8,Sr,Jun-00,2.612,108.779,2.1,2022,46922,all,101.277,104.177,2.56271,141.651,1.3115299999999999,2.4695099999999996,-1.1579899999999999,2.2961,31.5172,2.3338400000000004,-0.0377354,0.4138,3.8621,4.2759,2.8276,1.3103,0.1379,12.6552
Darian Adams,Jacksonville St.,25,85.6,103.4,24.3,51.0,54.8,2.5,12.2,17.4,20.4,73,95,0.768,76,154,0.494,54,154,0.35100000000000003,0.1,1.5,30.8,Sr,03-Jun,2.50595,106.344,2.3,2022,46982,all,103.311,105.198,2.62128,149.015,0.429408,1.5670600000000001,-1.13765,0.519215,34.1481,1.51235,-0.993139,0.7037,3.9259,4.6296,3.0741,0.963,0.037000000000000005,15.7037
Jannson Williams,Eastern Kentucky,22,59.9,106.0,17.4,53.4,54.37,3.3,16.1,2.5,8.9,17,26,0.654,35,56,0.625,40,122,0.32799999999999996,8.7,1.5,14.6,Sr,09-Jun,1.39542,102.04299999999999,4.2,2022,47011,all,95.9686,96.3218,2.57133,119.436,2.73913,0.582209,2.15692,2.12759,24.0909,1.01074,1.11685,0.6818,3.6364,4.3182,0.3636,0.6818,2.0455,9.4091
Josh Ayeni,Chattanooga,21,29.7,103.0,22.2,52.5,57.71,8.1,12.5,2.9,18.4,33,45,0.733,42,77,0.545,0,3,0.0,1.1,1.0,56.3,Sr,07-Jun,0.8828,103.917,7.8,2022,47026,all,103.855,104.541,1.0745799999999999,47.8472,-5.64286,-3.0914099999999998,-2.55145,-5.7202,13.6957,-4.488580000000001,-1.2316200000000002,0.9129999999999999,1.4348,2.3478,0.2174,0.2174,0.1304,5.5217
Joshua Tomiac,San Diego St.,27,38.7,110.4,17.6,53.1,56.09,11.3,13.4,7.8,17.8,25,36,0.6940000000000001,44,74,0.595,5,23,0.217,4.1,2.3,37.1,Sr,09-Jun,1.26384,108.77799999999999,6.9,2022,47102,all,92.5132,89.7899,2.013,83.4574,5.9532099999999994,1.94757,4.0056400000000005,2.45224,15.6429,-0.199689,2.65193,1.4286,1.8929,3.3214,0.6071,0.6071,0.4286,4.5714
Jared Chatham,Central Arkansas,23,63.7,91.6,20.6,46.8,50.39,9.2,21.1,5.7,22.5,35,45,0.778,81,164,0.494,4,22,0.182,2.4,1.1,24.2,Sr,08-Jun,0.60227,92.068,3.1,2022,47187,all,110.068,111.09899999999999,1.42845,118.697,-5.00876,-2.79103,-2.21773,-4.638330000000001,25.2083,-1.99879,-2.63954,2.0417,4.875,6.9167,0.6667,0.5417,0.625,9.0417
Jacob Young,Oregon,28,75.0,98.0,27.0,51.7,54.41,1.1,5.9,23.3,21.4,61,84,0.726,121,240,0.504,31,84,0.369,0.3,3.3,25.9,Sr,02-Jun,2.88591,112.97,2.5,2022,47191,all,101.416,93.4522,3.51999,141.196,1.8895099999999998,1.30928,0.58023,3.70727,30.1429,2.01462,1.69265,0.2857,1.6071,1.8929,3.3571,1.7143,0.0714,14.1429
Andrew Jones,Texas,26,74.5,104.0,24.1,49.1,53.32,2.3,13.2,15.2,17.2,69,83,0.831,74,157,0.47100000000000003,54,159,0.34,0.3,1.9,26.3,Sr,04-Jun,3.3522,116.48100000000001,2.3,2022,47192,all,98.5923,93.0295,3.67441,145.921,4.45072,3.3029,1.14782,4.78432,31.3846,3.5241800000000003,1.26014,0.6154,3.8846,4.5,2.3077,1.0385,0.0769,14.5769
Seth Towns,Ohio St.,25,21.7,113.9,16.5,52.0,55.59,4.9,17.4,4.8,10.5,15,18,0.833,17,32,0.531,15,44,0.341,2.1,1.1,23.7,Sr,08-Jun,1.18517,117.119,4.4,2022,47197,all,103.583,95.0174,1.19913,49.7221,3.7566699999999997,3.42469,0.33198,4.16777,10.88,3.1322099999999997,1.03555,0.44,1.72,2.16,0.28,0.2,0.2,3.76
Mikey Dixon,Idaho,20,59.0,104.0,18.5,43.0,48.08,1.7,8.2,10.2,10.4,37,46,0.804,39,88,0.44299999999999995,19,69,0.275,0.0,0.5,29.3,Sr,02-Jun,1.27813,100.10799999999999,2.5,2022,47205,all,101.47200000000001,100.85600000000001,2.31427,69.5752,-1.02293,0.0991,-1.1220299999999999,-1.11962,23.4783,-0.813829,-0.305796,0.3478,1.6957,2.0435,1.3043,0.1739,0.0,8.2609
John Pettway,Tennessee Tech,24,87.6,97.6,18.4,53.7,55.05,4.8,7.8,10.5,23.3,37,60,0.617,108,201,0.537,1,3,0.33299999999999996,1.4,2.2,29.4,Sr,03-Jun,1.11616,94.4367,2.8,2022,47224,all,106.844,110.995,1.97688,142.382,-2.6309299999999998,-1.85001,-0.7809229999999999,-2.87849,34.25,-1.8253599999999999,-1.05313,1.3214,2.5714,3.8929,1.9643,1.3929,0.3214,10.7143
Kellon Taylor,McNeese St.,16,79.7,94.1,19.8,50.8,52.62,5.1,16.8,12.7,21.7,32,55,0.5820000000000001,63,119,0.529,0,5,0.0,0.7,1.2,44.4,Sr,06-Jun,0.729896,91.8548,3.8,2022,47236,all,99.9923,104.086,2.56277,92.8536,-2.1871099999999997,-2.4614,0.27428600000000003,-2.4885,31.875,-2.34135,-0.14715699999999998,1.25,4.25,5.5,2.0,0.6875,0.1875,9.875
Chuba Ohams,Fordham,1,2.9,69.3,30.3,42.9,37.74,14.2,30.4,0.0,12.8,0,2,0.0,3,7,0.429,0,0,0.0,0.0,0.0,28.6,Sr,09-Jun,-0.6407579999999999,73.7147,5.0,2022,47239,all,101.865,103.25200000000001,1.33269,3.0048,-21.4185,-11.5309,-9.88756,-8.3421,16.0,-5.59708,-2.7450099999999997,2.0,4.0,6.0,0.0,0.0,0.0,6.0
Najee Garvin,Hampton,23,62.2,94.1,27.0,47.2,50.1,6.5,22.8,5.2,17.3,56,85,0.659,120,241,0.498,4,26,0.154,1.2,2.1,31.8,Sr,07-Jun,1.1599700000000002,98.1448,4.6,2022,47242,all,96.2575,100.44200000000001,2.41312,135.80200000000002,-6.664810000000001,-4.72131,-1.9435,-4.29213,25.6667,-2.6602799999999998,-1.63185,1.5833,5.4583,7.0417,0.6667,0.9583,0.2917,13.3333
Evan Clayborne,UNC Asheville,19,55.3,100.4,18.0,61.1,55.61,8.6,21.2,6.3,18.8,14,49,0.28600000000000003,66,108,0.611,0,0,0.0,7.3,0.9,45.4,Sr,06-Jun,0.74259,94.4494,5.3,2022,47405,all,98.8435,102.061,2.03507,95.5492,-0.822939,-2.4771099999999997,1.6541700000000001,-1.51691,23.7368,-1.9631900000000002,0.44628,1.7368,4.4737,6.2105,0.7895,0.3684,1.7368,7.6842
Jake Killingsworth,UC San Diego,14,74.2,110.3,13.8,51.7,53.02,4.1,12.1,11.6,8.0,11,17,0.647,9,21,0.429,25,69,0.36200000000000004,1.0,1.4,18.9,Sr,05-Jun,1.74768,102.235,1.4,2022,47408,all,111.322,111.30799999999999,1.64153,68.0569,1.56588,2.51938,-0.9535040000000001,-0.0340885,27.8235,1.50094,-1.53503,0.8824,2.8235,3.7059,1.7647,0.5882,0.2941,8.4118
Ty Flowers,LIU Brooklyn,18,83.1,107.9,24.9,51.5,53.45,7.1,18.9,23.1,15.1,42,63,0.667,94,169,0.556,27,92,0.293,3.6,3.1,24.1,Sr,09-Jun,2.68696,108.564,2.3,2022,47421,all,94.2449,98.1882,3.35094,141.852,4.61038,2.30393,2.3064400000000003,5.935969999999999,33.2222,4.06988,1.8661,2.3889,5.6667,8.0556,3.5556,1.8889,1.1667,17.2778
Brison Gresham,Texas Southern,31,43.0,107.3,10.4,56.3,54.88,8.5,11.0,3.3,20.9,12,27,0.444,40,71,0.563,0,0,0.0,10.9,1.8,38.0,Sr,08-Jun,0.660987,96.3347,5.4,2022,47422,all,88.5115,86.6249,2.4241,107.07700000000001,8.34865,0.642724,7.70592,4.31747,17.1935,-0.676076,4.99355,1.3226,1.6774,3.0,0.3226,0.5161,1.4839,2.9677
Damari Parris,Prairie View A&M,15,15.1,81.3,19.7,38.5,38.54,5.2,11.7,8.7,15.8,0,0,0.0,14,32,0.43799999999999994,3,16,0.188,0.0,2.2,0.0,Sr,01-Jun,-0.23209899999999997,77.3557,2.5,2022,47423,all,93.8446,99.8504,0.811979,20.2055,-7.66494,-5.65206,-2.01288,-5.23592,8.4667,-3.6123300000000005,-1.62358,0.4,0.8667,1.2667,0.4,0.3333,0.0,2.4667
Dallas Walton,Wake Forest,26,30.2,120.0,20.2,59.5,65.86,6.8,16.0,6.7,17.8,49,58,0.845,46,81,0.568,9,19,0.474,5.0,1.9,58.0,Sr,Jul-00,2.1459900000000003,126.805,6.1,2022,47507,all,93.0581,88.2284,2.01575,81.5532,7.31854,3.1057099999999997,4.21283,5.77606,14.8846,2.1571599999999997,3.61889,0.8077,2.0,2.8077,0.5,0.4615,0.6538,6.4615
Xavier Bishop,Montana St.,21,81.2,100.2,25.5,44.8,50.86,0.7,11.4,25.2,16.1,77,99,0.778,65,161,0.40399999999999997,29,81,0.358,0.0,1.3,40.9,Sr,08-May,2.1141099999999997,104.021,3.0,2022,47555,all,105.99600000000001,107.462,2.2300299999999997,111.585,-1.66672,0.566946,-2.23367,-1.8491,32.8182,0.18111300000000002,-2.03021,0.1818,2.9545,3.1364,3.8636,0.6818,0.0,13.9091
Dylan Painter,Delaware,14,76.1,106.6,26.5,51.5,57.39,13.7,30.4,14.2,19.9,61,84,0.726,67,129,0.519,0,1,0.0,3.7,0.7,64.6,Sr,10-Jun,2.72547,111.068,2.9,2022,47566,all,94.5582,95.2173,3.38285,94.3192,1.7836599999999998,-0.265889,2.04955,2.6564,30.2667,2.29121,0.365194,3.3333,8.1333,11.4667,1.9333,0.3333,1.0667,13.4667
John Hall,UMass Lowell,18,46.2,75.2,16.1,38.1,39.88,4.2,15.1,6.2,24.3,10,19,0.526,20,35,0.5710000000000001,7,45,0.156,2.1,1.7,23.8,Sr,07-Jun,-1.03493,69.1191,3.3,2022,47585,all,97.8437,99.9253,1.7528400000000002,60.4221,-4.36511,-5.0592,0.694086,-4.95557,17.5909,-4.98161,0.0260351,0.8182,2.2273,3.0455,0.5909,0.5,0.3182,3.8636
Brock Bertram,Buffalo,18,30.4,127.4,9.5,62.5,61.72,14.0,14.2,2.0,15.3,7,13,0.5379999999999999,25,40,0.625,0,0,0.0,6.4,2.2,32.5,Sr,11-Jun,1.27257,107.944,3.4,2022,47600,all,95.4023,93.1822,1.9112,66.19800000000001,5.50071,1.3788799999999999,4.12183,3.8789300000000004,16.3889,1.5005600000000001,2.37837,2.2778,2.2778,4.5556,0.2222,0.6667,1.1111,3.1667
Harrison Henderson,Central Michigan,19,45.7,99.4,24.7,48.8,52.98,12.0,27.2,5.1,17.1,46,71,0.648,52,97,0.536,5,25,0.2,2.1,1.6,58.2,Sr,11-Jun,1.0001,101.03,5.2,2022,47675,all,92.6788,100.345,1.7177099999999998,77.1558,-3.7679199999999997,-2.57302,-1.1949,-2.5870599999999997,18.6316,-1.15246,-1.4346,1.8947,4.4211,6.3158,0.4211,0.5263,0.3684,8.6842
Bitumba Baruti,Florida Atlantic,16,54.9,98.6,14.9,46.0,47.31,5.5,13.4,8.5,9.8,12,21,0.5710000000000001,24,54,0.444,15,47,0.319,3.6,2.5,20.8,Sr,07-Jun,0.7316010000000001,93.7978,3.1,2022,47679,all,97.0336,95.5821,2.71276,81.3012,3.1644,0.205301,2.9591,1.9017,24.7059,0.0139191,1.88778,1.2941,2.8824,4.1765,0.9412,1.0588,0.7059,6.7647
Sammy Friday IV,Eastern Illinois,21,33.7,112.5,23.5,60.0,60.59,13.1,16.5,4.9,15.1,36,60,0.6,75,125,0.6,0,0,0.0,2.4,0.9,48.0,Sr,09-Jun,1.73735,114.258,4.3,2022,47769,all,106.943,108.094,1.14783,63.8432,-3.7622400000000003,-0.22201700000000002,-3.5402199999999997,-2.27357,17.5714,0.797463,-3.07103,2.0952,2.4762,4.5714,0.381,0.2857,0.381,8.8571
Khadim Sy,Wake Forest,14,13.8,97.3,16.0,47.7,48.92,6.7,12.3,5.1,19.1,2,2,1.0,13,27,0.48100000000000004,5,16,0.313,3.1,2.3,4.7,Sr,10-Jun,0.433593,96.542,4.1,2022,47782,all,94.5678,90.1698,1.42476,29.4997,1.6879,-0.615927,2.30383,1.17782,11.0714,-0.601312,1.7791299999999999,0.6429,1.1429,1.7857,0.2857,0.4286,0.2857,3.0714
Daron Henson,Seattle,13,9.8,76.2,17.1,21.7,29.01,8.2,15.0,2.4,4.4,5,6,0.833,2,2,1.0,2,21,0.095,0.0,1.5,26.1,Sr,08-Jun,-0.26597600000000005,71.842,5.9,2022,47901,all,103.22399999999999,101.575,0.509214,13.2495,-7.27152,-3.65142,-3.6201,-9.12623,7.0588,-6.3564,-2.76983,0.4706,1.0,1.4706,0.0588,0.1176,0.0,1.4706
Koby McEwen,Weber St.,27,74.6,97.6,20.7,47.2,51.78,1.1,12.0,19.9,21.5,60,79,0.759,54,122,0.44299999999999995,36,107,0.336,0.8,1.3,34.5,Sr,04-Jun,1.8840599999999998,103.461,4.5,2022,47904,all,104.101,98.3572,2.99078,135.41299999999998,1.64975,0.978884,0.670867,-0.126111,29.963,-0.749904,0.623793,0.2593,3.3333,3.5926,2.963,0.6667,0.2222,10.2222
Justin Roberts,Niagara,14,45.5,109.4,14.7,48.1,54.92,0.9,11.8,9.6,10.3,26,29,0.897,4,17,0.235,23,63,0.365,0.0,1.2,36.3,Sr,10-May,1.40445,100.823,3.0,2022,47913,all,102.891,107.867,1.74925,57.1853,-1.50525,0.729631,-2.23488,-1.18337,26.0,-0.0767343,-1.10664,0.2143,2.5,2.7143,1.2143,0.5,0.0,7.3571
Jason Carter,Ohio,21,65.8,98.2,14.6,41.2,43.61,8.4,15.7,9.3,13.4,22,40,0.55,35,70,0.5,8,44,0.182,2.8,1.4,35.1,Sr,08-Jun,0.778403,93.7833,2.9,2022,47914,all,100.38600000000001,95.9212,2.86027,105.52600000000001,2.5575,0.352249,2.20525,0.496163,26.619,-0.582799,1.0789600000000001,1.9524,4.0,5.9524,1.5238,0.6667,0.7143,5.5238
Tre Clark,Rice,19,23.0,63.1,12.0,28.1,27.93,6.6,12.1,7.3,30.7,2,8,0.25,9,26,0.34600000000000003,0,6,0.0,3.5,2.7,25.0,Sr,05-Jun,-1.25185,55.4536,3.5,2022,47979,all,101.176,102.321,1.04739,48.8166,-3.2955699999999997,-5.7003900000000005,2.40482,-4.979030000000001,12.9524,-5.92938,0.9503530000000001,0.9048,1.7619,2.6667,0.7143,0.5714,0.381,1.9524
Kameron McGusty,Miami FL,20,61.4,99.9,22.5,50.0,53.93,1.7,11.3,18.7,19.2,46,56,0.821,74,145,0.51,24,75,0.32,0.2,2.2,25.5,Sr,05-Jun,2.48533,106.899,1.2,2022,47998,all,106.0,99.6471,3.1703900000000003,112.75,0.80128,1.3159999999999998,-0.514722,1.1127200000000002,33.3,1.01591,0.0968125,0.5,3.25,3.75,2.8,1.25,0.05,13.3
Jordan Shepherd,California,24,83.2,95.8,22.2,48.3,53.78,0.8,12.1,19.7,20.6,76,104,0.731,82,162,0.506,13,48,0.271,1.3,2.2,49.5,Sr,04-Jun,1.51247,98.3586,2.1,2022,48004,all,101.288,102.27600000000001,2.88347,142.059,-1.73439,-1.53823,-0.196154,-0.8960520000000001,34.28,-1.13609,0.24004,0.2,3.28,3.48,2.88,1.36,0.48,11.92
Frederick Scott,Boston College,7,15.9,84.3,24.9,48.9,49.49,3.4,21.6,6.5,22.7,9,18,0.5,10,25,0.4,8,20,0.4,1.6,2.6,40.0,Sr,08-Jun,0.466737,92.6116,4.4,2022,48036,all,106.45100000000001,97.8491,1.86589,26.6263,-4.45099,-3.61041,-0.840578,-2.61947,18.2857,-1.75225,-0.867215,0.5714,3.2857,3.8571,0.5714,0.8571,0.2857,7.5714
Johnny McCants,New Mexico St.,17,63.8,121.0,21.2,54.7,58.48,13.1,13.7,14.2,14.6,44,63,0.698,33,56,0.589,21,62,0.33899999999999997,4.1,2.4,53.4,Sr,07-Jun,3.18891,121.25299999999999,4.1,2022,48075,all,97.0232,99.8517,2.4276400000000002,86.3066,8.16964,5.54437,2.62527,6.55857,25.3,4.99979,1.5587799999999998,2.9,3.2,6.1,1.8,0.9,0.85,10.0
Rasheem Dunn,Robert Morris,22,58.3,92.3,20.6,42.5,46.97,1.2,10.0,23.1,21.4,47,68,0.691,72,155,0.465,5,32,0.156,0.2,2.6,36.4,Sr,02-Jun,1.3393899999999999,98.7927,2.2,2022,48114,all,104.29700000000001,99.1036,2.78547,115.259,-0.728255,-0.516899,-0.21135500000000002,-0.366417,29.0,-0.922839,0.556422,0.3182,2.5455,2.8636,3.9545,1.4091,0.0455,9.3636
Tommy Kuhse,Saint Mary's,24,89.3,100.3,24.3,44.3,49.11,2.0,10.5,31.0,17.1,63,79,0.797,93,206,0.451,19,68,0.27899999999999997,0.5,2.6,28.8,Sr,02-Jun,2.9717,109.23899999999999,2.1,2022,48170,all,96.1541,90.8536,4.51052,151.94,4.0643,1.24316,2.82114,3.2381,35.7083,0.925767,2.3123400000000003,0.5833,3.0833,3.6667,5.0417,1.5,0.1667,12.75
Elijah Thomas,Cal Baptist,19,66.1,107.8,20.0,56.6,59.56,8.8,15.6,13.9,21.7,42,61,0.6890000000000001,59,103,0.573,9,25,0.36,0.0,2.3,47.7,Sr,05-Jun,1.9073099999999998,106.031,4.7,2022,48172,all,104.927,107.24,1.8376,99.8473,0.783438,1.28291,-0.499468,-0.286271,26.0435,0.317473,-0.603744,1.8261,3.7826,5.6087,2.1304,1.1304,0.0,10.6957
Juwan Gray,Towson,5,17.5,103.6,15.3,48.3,53.25,4.3,16.2,4.8,18.4,7,8,0.875,10,19,0.526,3,11,0.273,0.9,0.9,26.7,Sr,08-Jun,1.376,100.74600000000001,3.8,2022,48179,all,111.52600000000001,109.57700000000001,1.57045,21.0769,-4.2861400000000005,-1.6412,-2.64494,-2.49361,25.6,-1.21092,-1.2826899999999999,1.0,3.6,4.6,0.6,0.4,0.2,7.2
Nikola Djogo,Northeastern,24,44.5,128.3,11.7,65.8,69.22,4.0,13.4,7.7,14.3,21,24,0.875,23,32,0.7190000000000001,18,44,0.409,2.3,1.2,31.6,Sr,08-Jun,2.24377,118.774,3.6,2022,48217,all,110.765,103.95200000000001,1.56,77.9837,4.14173,3.34539,0.796342,2.71283,19.2917,1.92441,0.788427,0.625,2.4167,3.0417,0.8333,0.375,0.4583,5.0417
Colby Leifson,Utah Valley,13,11.7,111.4,18.2,60.0,61.2,0.0,3.5,8.5,16.2,2,2,1.0,0,0,0.0,14,35,0.4,0.0,0.6,5.7,Jr,04-Jun,0.569489,107.95299999999999,4.7,2022,48369,all,111.13,111.935,0.3844,12.1525,-2.87073,2.15326,-5.02399,-0.202242,7.2143,2.88558,-3.0878200000000002,0.0,0.2857,0.2857,0.3571,0.0714,0.0,3.3571
